Symbol,Trade,Date,Price,Ex. date,Ex. Price,% chg,Profit,% Profit,Shares,Position value,Cum. Profit,# bars,Profit/bar,MAE,MFE
spx,Long,3/05/1985, 180.080,18/06/1985, 187.340,   4.032%,   0.585,   4.032%,   0.081,  14.520,  14.106,  32.000,   0.019,  -0.594%,   6.225%
spx,Long,21/06/1985, 189.610,29/07/1985, 189.600,  -0.005%,  -0.001,  -0.005%,   0.080,  15.106,  14.105,  26.000,  -0.000,  -1.677%,   3.407%
spx,Long,1/08/1985, 192.110,5/08/1985, 190.620,  -0.776%,  -0.117,  -0.776%,   0.079,  15.105,  13.988,   3.000,  -0.059,  -0.776%,   0.031%
spx,Long,6/09/1985, 188.240,9/09/1985, 188.250,   0.005%,   0.001,   0.005%,   0.080,  14.988,  13.989,   2.000,   0.001,  -0.515%,   0.101%
spx,Long,14/10/1985, 186.370,14/01/1986, 206.640,  10.876%,   1.630,  10.876%,   0.080,  14.989,  15.619,  64.000,   0.026,  -1.121%,  15.131%
spx,Long,28/01/1986, 209.810,29/01/1986, 210.290,   0.229%,   0.038,   0.229%,   0.079,  16.619,  15.657,   2.000,   0.038,  -1.149%,   0.229%
spx,Long,31/01/1986, 211.780,5/02/1986, 212.960,   0.557%,   0.093,   0.557%,   0.079,  16.657,  15.750,   4.000,   0.031,  -1.223%,   1.317%
spx,Long,6/02/1986, 213.470,1/05/1986, 235.160,  10.161%,   1.702,  10.161%,   0.078,  16.750,  17.451,  59.000,   0.029,  -1.096%,  14.990%
spx,Long,2/05/1986, 234.790,13/05/1986, 236.410,   0.690%,   0.127,   0.690%,   0.079,  18.451,  17.579,   8.000,   0.018,  -0.345%,   1.593%
spx,Long,27/05/1986, 244.750,7/07/1986, 244.050,  -0.286%,  -0.053,  -0.286%,   0.076,  18.579,  17.526,  29.000,  -0.002,  -2.664%,   3.453%
spx,Long,9/07/1986, 242.820,14/07/1986, 238.110,  -1.940%,  -0.359,  -1.940%,   0.076,  18.526,  17.166,   4.000,  -0.120,  -1.940%,   0.272%
spx,Long,12/08/1986, 243.340,11/09/1986, 235.180,  -3.353%,  -0.609,  -3.353%,   0.075,  18.166,  16.557,  22.000,  -0.029,  -3.353%,   4.479%
spx,Long,10/10/1986, 235.480,24/12/1986, 246.750,   4.786%,   0.840,   4.786%,   0.075,  17.557,  17.397,  53.000,   0.016,  -0.471%,   8.234%
spx,Long,7/01/1987, 255.330,13/04/1987, 285.620,  11.863%,   2.182,  11.863%,   0.072,  18.397,  19.580,  68.000,   0.033,  -1.050%,  18.925%
spx,Long,12/05/1987, 293.300,18/05/1987, 286.650,  -2.267%,  -0.467,  -2.267%,   0.070,  20.580,  19.113,   5.000,  -0.117,  -2.267%,   0.614%
spx,Long,26/05/1987, 289.110,4/06/1987, 295.090,   2.068%,   0.416,   2.068%,   0.070,  20.113,  19.529,   8.000,   0.059,  -2.404%,   2.068%
spx,Long,8/06/1987, 296.720,22/07/1987, 308.470,   3.960%,   0.813,   3.960%,   0.069,  20.529,  20.342,  32.000,   0.026,  -1.742%,   6.023%
spx,Long,24/07/1987, 309.270,4/09/1987, 316.700,   2.402%,   0.513,   2.402%,   0.069,  21.342,  20.855,  31.000,   0.017,  -0.482%,   9.254%
spx,Long,1/10/1987, 327.330,9/10/1987, 311.070,  -4.967%,  -1.086,  -4.967%,   0.067,  21.855,  19.769,   7.000,  -0.181,  -4.967%,   0.492%
spx,Long,17/11/1987, 243.040,19/11/1987, 240.050,  -1.230%,  -0.256,  -1.230%,   0.085,  20.769,  19.514,   3.000,  -0.128,  -1.230%,   1.531%
spx,Long,24/11/1987, 246.390,30/11/1987, 230.300,  -6.530%,  -1.340,  -6.530%,   0.083,  20.514,  18.174,   4.000,  -0.447,  -6.530%,   0.613%
spx,Long,16/12/1987, 248.080,17/12/1987, 242.980,  -2.056%,  -0.394,  -2.056%,   0.077,  19.174,  17.780,   2.000,  -0.394,  -2.128%,   0.012%
spx,Long,18/12/1987, 249.160,20/01/1988, 242.630,  -2.621%,  -0.492,  -2.621%,   0.075,  18.780,  17.288,  22.000,  -0.023,  -3.492%,   5.065%
spx,Long,27/01/1988, 249.380,2/02/1988, 255.570,   2.482%,   0.454,   2.482%,   0.073,  18.288,  17.742,   5.000,   0.113,  -0.353%,   3.565%
spx,Long,8/02/1988, 249.100,24/03/1988, 263.350,   5.721%,   1.072,   5.721%,   0.075,  18.742,  18.814,  33.000,   0.034,  -0.514%,   9.450%
spx,Long,8/04/1988, 269.430,14/04/1988, 259.750,  -3.593%,  -0.712,  -3.593%,   0.074,  19.814,  18.102,   5.000,  -0.178,  -3.593%,   0.972%
spx,Long,26/04/1988, 263.930,5/05/1988, 258.790,  -1.947%,  -0.372,  -1.947%,   0.072,  19.102,  17.730,   8.000,  -0.053,  -1.947%,   0.440%
spx,Long,31/05/1988, 262.160,8/07/1988, 270.020,   2.998%,   0.562,   2.998%,   0.071,  18.730,  18.292,  28.000,   0.021,  -3.334%,   5.615%
spx,Long,11/07/1988, 270.550,12/07/1988, 267.850,  -0.998%,  -0.193,  -0.998%,   0.071,  19.292,  18.099,   2.000,  -0.193,  -0.998%,   0.403%
spx,Long,18/07/1988, 270.510,19/07/1988, 268.470,  -0.754%,  -0.144,  -0.754%,   0.071,  19.099,  17.955,   2.000,  -0.144,  -0.754%,   0.569%
spx,Long,20/07/1988, 270.000,21/07/1988, 266.660,  -1.237%,  -0.234,  -1.237%,   0.070,  18.955,  17.721,   2.000,  -0.234,  -1.237%,   0.089%
spx,Long,29/07/1988, 272.020,1/08/1988, 272.210,   0.070%,   0.013,   0.070%,   0.069,  18.721,  17.734,   2.000,   0.013,  -2.206%,   0.070%
spx,Long,2/08/1988, 272.060,3/08/1988, 272.980,   0.338%,   0.063,   0.338%,   0.069,  18.734,  17.797,   2.000,   0.063,  -0.621%,   0.595%
spx,Long,9/09/1988, 266.840,7/11/1988, 273.930,   2.657%,   0.499,   2.657%,   0.070,  18.797,  18.296,  42.000,   0.012,  -1.192%,   6.412%
spx,Long,6/12/1988, 277.590,24/02/1989, 287.130,   3.437%,   0.663,   3.437%,   0.070,  19.296,  18.960,  56.000,   0.012,  -1.362%,   8.278%
spx,Long,14/03/1989, 295.140,17/03/1989, 292.690,  -0.830%,  -0.166,  -0.830%,   0.068,  19.960,  18.794,   4.000,  -0.055,  -0.830%,   1.643%
spx,Long,28/03/1989, 291.590,21/06/1989, 320.480,   9.908%,   1.961,   9.908%,   0.068,  19.794,  20.755,  61.000,   0.033,  -0.350%,  12.278%
spx,Long,22/06/1989, 322.320,29/06/1989, 319.680,  -0.819%,  -0.178,  -0.819%,   0.067,  21.755,  20.577,   6.000,  -0.036,  -0.819%,   2.131%
spx,Long,10/07/1989, 327.070,6/09/1989, 349.240,   6.778%,   1.463,   6.778%,   0.066,  21.577,  22.039,  42.000,   0.036,  -0.660%,   8.273%
spx,Long,8/09/1989, 348.760,11/09/1989, 347.660,  -0.315%,  -0.073,  -0.315%,   0.066,  23.039,  21.967,   2.000,  -0.073,  -0.866%,   0.120%
spx,Long,12/09/1989, 348.700,14/09/1989, 343.160,  -1.589%,  -0.365,  -1.589%,   0.066,  22.967,  21.602,   3.000,  -0.182,  -1.589%,   0.401%
spx,Long,18/09/1989, 346.730,25/09/1989, 344.230,  -0.721%,  -0.163,  -0.721%,   0.065,  22.602,  21.439,   6.000,  -0.033,  -0.721%,   0.499%
spx,Long,3/10/1989, 354.710,13/10/1989, 333.650,  -5.937%,  -1.332,  -5.937%,   0.063,  22.439,  20.107,   9.000,  -0.167,  -5.937%,   1.615%
spx,Long,19/10/1989, 347.130,23/10/1989, 344.830,  -0.663%,  -0.140,  -0.663%,   0.061,  21.107,  19.967,   3.000,  -0.070,  -1.547%,   0.487%
spx,Long,13/11/1989, 339.550,14/11/1989, 337.990,  -0.459%,  -0.096,  -0.459%,   0.062,  20.967,  19.870,   2.000,  -0.096,  -0.477%,   0.283%
spx,Long,24/11/1989, 343.970,10/01/1990, 347.310,   0.971%,   0.203,   0.971%,   0.061,  20.870,  20.073,  32.000,   0.007,  -1.262%,   4.832%
spx,Long,26/02/1990, 328.670,6/04/1990, 340.080,   3.472%,   0.732,   3.472%,   0.064,  21.073,  20.805,  30.000,   0.025,  -1.427%,   4.813%
spx,Long,9/04/1990, 341.370,18/04/1990, 340.720,  -0.190%,  -0.042,  -0.190%,   0.064,  21.805,  20.763,   7.000,  -0.007,  -0.436%,   1.737%
spx,Long,8/05/1990, 342.010,22/06/1990, 355.430,   3.924%,   0.854,   3.924%,   0.064,  21.763,  21.617,  33.000,   0.027,  -0.538%,   7.827%
spx,Long,13/07/1990, 367.310,23/07/1990, 355.310,  -3.267%,  -0.739,  -3.267%,   0.062,  22.617,  20.878,   7.000,  -0.123,  -3.267%,   0.672%
spx,Long,24/07/1990, 355.790,27/07/1990, 353.440,  -0.661%,  -0.145,  -0.661%,   0.061,  21.878,  20.734,   4.000,  -0.048,  -1.217%,   0.486%
spx,Long,19/10/1990, 312.480,29/10/1990, 301.880,  -3.392%,  -0.737,  -3.392%,   0.070,  21.734,  19.997,   7.000,  -0.123,  -3.392%,   1.072%
spx,Long,5/11/1990, 314.590,6/11/1990, 311.620,  -0.944%,  -0.198,  -0.944%,   0.067,  20.996,  19.798,   2.000,  -0.198,  -1.011%,   0.006%
spx,Long,7/11/1990, 306.010,3/01/1991, 321.910,   5.196%,   1.081,   5.196%,   0.068,  20.798,  20.879,  39.000,   0.028,  -0.320%,   9.140%
spx,Long,17/01/1991, 327.970,22/01/1991, 328.310,   0.104%,   0.023,   0.104%,   0.067,  21.879,  20.902,   4.000,   0.008,  -3.573%,   1.299%
spx,Long,24/01/1991, 334.780,19/03/1991, 366.590,   9.502%,   2.081,   9.502%,   0.065,  21.902,  22.983,  38.000,   0.056,  -1.371%,  13.406%
spx,Long,21/03/1991, 366.580,5/04/1991, 375.360,   2.395%,   0.574,   2.395%,   0.065,  23.983,  23.557,  11.000,   0.057,  -0.273%,   4.174%
spx,Long,8/04/1991, 378.660,9/04/1991, 373.560,  -1.347%,  -0.331,  -1.347%,   0.065,  24.557,  23.226,   2.000,  -0.331,  -1.347%,   0.026%
spx,Long,10/04/1991, 373.150,29/04/1991, 373.660,   0.137%,   0.033,   0.137%,   0.065,  24.226,  23.259,  14.000,   0.003,  -0.520%,   4.853%
spx,Long,30/04/1991, 375.340,7/05/1991, 377.320,   0.528%,   0.128,   0.528%,   0.065,  24.259,  23.387,   6.000,   0.026,  -0.621%,   1.812%
spx,Long,8/05/1991, 378.510,10/05/1991, 375.740,  -0.732%,  -0.178,  -0.732%,   0.064,  24.387,  23.209,   3.000,  -0.089,  -0.732%,   1.334%
spx,Long,28/05/1991, 381.940,10/06/1991, 378.570,  -0.882%,  -0.214,  -0.882%,   0.063,  24.209,  22.995,  10.000,  -0.024,  -1.262%,   2.071%
spx,Long,11/06/1991, 381.050,12/06/1991, 376.650,  -1.155%,  -0.277,  -1.155%,   0.063,  23.995,  22.718,   2.000,  -0.277,  -1.155%,   0.152%
spx,Long,13/06/1991, 377.630,24/06/1991, 370.940,  -1.772%,  -0.420,  -1.772%,   0.063,  23.718,  22.298,   8.000,  -0.060,  -1.772%,   1.239%
spx,Long,12/07/1991, 380.250,16/07/1991, 381.540,   0.339%,   0.079,   0.339%,   0.061,  23.298,  22.377,   3.000,   0.040,  -1.173%,   0.723%
spx,Long,17/07/1991, 381.180,19/08/1991, 376.470,  -1.236%,  -0.289,  -1.236%,   0.061,  23.377,  22.088,  24.000,  -0.013,  -1.236%,   2.870%
spx,Long,21/08/1991, 390.590,5/09/1991, 389.140,  -0.371%,  -0.086,  -0.371%,   0.059,  23.088,  22.003,  11.000,  -0.009,  -2.826%,   1.800%
spx,Long,18/09/1991, 386.940,20/09/1991, 387.920,   0.253%,   0.058,   0.253%,   0.059,  23.003,  22.061,   3.000,   0.029,  -0.687%,   0.641%
spx,Long,14/10/1991, 386.470,24/10/1991, 385.070,  -0.362%,  -0.084,  -0.362%,   0.060,  23.061,  21.977,   9.000,  -0.010,  -1.299%,   1.899%
spx,Long,28/10/1991, 389.520,15/11/1991, 382.620,  -1.771%,  -0.407,  -1.771%,   0.059,  22.977,  21.570,  15.000,  -0.029,  -1.771%,   2.234%
spx,Long,17/12/1991, 382.740,18/12/1991, 383.480,   0.193%,   0.044,   0.193%,   0.059,  22.570,  21.614,   2.000,   0.044,  -0.037%,   0.604%
spx,Long,19/12/1991, 382.520,29/01/1992, 410.340,   7.273%,   1.645,   7.273%,   0.059,  22.614,  23.259,  28.000,   0.061,  -0.491%,  10.107%
spx,Long,20/02/1992, 413.900,21/02/1992, 411.430,  -0.597%,  -0.145,  -0.597%,   0.059,  24.259,  23.114,   2.000,  -0.145,  -1.363%,   0.000%
spx,Long,26/02/1992, 415.350,27/02/1992, 413.860,  -0.359%,  -0.087,  -0.359%,   0.058,  24.114,  23.027,   2.000,  -0.087,  -1.173%,   0.000%
spx,Long,28/02/1992, 412.700,4/03/1992, 409.330,  -0.817%,  -0.196,  -0.817%,   0.058,  24.027,  22.831,   4.000,  -0.065,  -0.817%,   0.817%
spx,Long,18/03/1992, 409.150,20/03/1992, 411.300,   0.525%,   0.125,   0.525%,   0.058,  23.831,  22.956,   3.000,   0.063,  -0.225%,   0.525%
spx,Long,6/04/1992, 405.590,7/04/1992, 398.060,  -1.857%,  -0.445,  -1.857%,   0.059,  23.956,  22.512,   2.000,  -0.445,  -1.857%,   0.084%
spx,Long,10/04/1992, 404.290,21/04/1992, 410.260,   1.477%,   0.347,   1.477%,   0.058,  23.512,  22.859,   7.000,   0.058,  -0.915%,   2.966%
spx,Long,23/04/1992, 411.600,15/05/1992, 410.090,  -0.367%,  -0.088,  -0.367%,   0.058,  23.859,  22.771,  17.000,  -0.005,  -1.280%,   1.737%
spx,Long,19/05/1992, 416.370,3/06/1992, 414.590,  -0.428%,  -0.102,  -0.428%,   0.057,  23.771,  22.670,  11.000,  -0.010,  -1.475%,   0.478%
spx,Long,6/07/1992, 413.840,7/07/1992, 409.160,  -1.131%,  -0.268,  -1.131%,   0.057,  23.670,  22.402,   2.000,  -0.268,  -1.131%,   0.000%
spx,Long,9/07/1992, 414.230,24/08/1992, 410.720,  -0.847%,  -0.198,  -0.847%,   0.056,  23.402,  22.204,  33.000,  -0.006,  -1.067%,   2.634%
spx,Long,25/08/1992, 411.610,26/08/1992, 413.510,   0.462%,   0.107,   0.462%,   0.056,  23.204,  22.311,   2.000,   0.107,  -0.804%,   0.462%
spx,Long,10/09/1992, 419.950,15/09/1992, 419.770,  -0.043%,  -0.010,  -0.043%,   0.056,  23.311,  22.301,   4.000,  -0.003,  -0.860%,   1.267%
spx,Long,18/09/1992, 422.930,2/10/1992, 410.470,  -2.946%,  -0.686,  -2.946%,   0.055,  23.301,  21.614,  11.000,  -0.069,  -2.946%,   0.000%
spx,Long,26/10/1992, 418.160,7/01/1993, 430.730,   3.006%,   0.680,   3.006%,   0.054,  22.614,  22.294,  51.000,   0.014,  -1.064%,   5.857%
spx,Long,14/01/1993, 435.940,19/01/1993, 435.130,  -0.186%,  -0.043,  -0.186%,   0.053,  23.294,  22.251,   4.000,  -0.014,  -0.656%,   0.814%
spx,Long,25/01/1993, 440.010,27/01/1993, 438.110,  -0.432%,  -0.100,  -0.432%,   0.053,  23.251,  22.150,   3.000,  -0.050,  -0.886%,   0.602%
spx,Long,28/01/1993, 438.660,29/01/1993, 438.780,   0.027%,   0.006,   0.027%,   0.053,  23.150,  22.157,   2.000,   0.006,  -0.310%,   0.109%
spx,Long,1/02/1993, 442.520,16/02/1993, 433.910,  -1.946%,  -0.451,  -1.946%,   0.052,  23.157,  21.706,  11.000,  -0.045,  -1.946%,   1.699%
spx,Long,19/02/1993, 434.220,22/02/1993, 435.240,   0.235%,   0.053,   0.235%,   0.052,  22.706,  21.759,   2.000,   0.053,  -0.585%,   0.235%
spx,Long,24/02/1993, 440.870,5/03/1993, 446.110,   1.189%,   0.271,   1.189%,   0.052,  22.759,  22.030,   8.000,   0.039,  -1.404%,   2.071%
spx,Long,8/03/1993, 454.710,2/04/1993, 441.390,  -2.929%,  -0.675,  -2.929%,   0.051,  23.030,  21.355,  20.000,  -0.036,  -2.929%,   0.451%
spx,Long,16/04/1993, 448.940,19/04/1993, 447.460,  -0.330%,  -0.074,  -0.330%,   0.050,  22.355,  21.282,   2.000,  -0.074,  -0.330%,   0.100%
spx,Long,4/05/1993, 444.050,7/05/1993, 442.310,  -0.392%,  -0.087,  -0.392%,   0.050,  22.282,  21.194,   4.000,  -0.029,  -0.392%,   0.459%
spx,Long,10/05/1993, 442.800,11/05/1993, 444.360,   0.352%,   0.078,   0.352%,   0.050,  22.194,  21.273,   2.000,   0.078,  -0.169%,   0.592%
spx,Long,19/05/1993, 447.570,18/06/1993, 443.680,  -0.869%,  -0.194,  -0.869%,   0.050,  22.273,  21.079,  22.000,  -0.009,  -2.393%,   1.801%
spx,Long,22/06/1993, 445.930,23/06/1993, 443.190,  -0.614%,  -0.136,  -0.614%,   0.050,  22.079,  20.943,   2.000,  -0.136,  -0.614%,   0.081%
spx,Long,29/06/1993, 450.690,30/06/1993, 450.530,  -0.036%,  -0.008,  -0.036%,   0.049,  21.943,  20.936,   2.000,  -0.008,  -0.226%,   0.268%
spx,Long,8/07/1993, 448.640,16/07/1993, 445.750,  -0.644%,  -0.141,  -0.644%,   0.049,  21.936,  20.794,   7.000,  -0.024,  -1.293%,   0.553%
spx,Long,20/07/1993, 447.310,22/07/1993, 444.510,  -0.626%,  -0.136,  -0.626%,   0.049,  21.794,  20.658,   3.000,  -0.068,  -0.805%,   0.072%
spx,Long,23/07/1993, 447.100,28/07/1993, 447.190,   0.020%,   0.004,   0.020%,   0.048,  21.658,  20.662,   4.000,   0.001,  -0.573%,   0.537%
spx,Long,2/08/1993, 450.150,12/08/1993, 448.960,  -0.264%,  -0.057,  -0.264%,   0.048,  21.662,  20.605,   9.000,  -0.007,  -0.713%,   0.302%
spx,Long,13/08/1993, 450.140,20/09/1993, 455.050,   1.091%,   0.236,   1.091%,   0.048,  21.605,  20.841,  26.000,   0.009,  -0.260%,   3.035%
spx,Long,22/09/1993, 456.200,23/09/1993, 457.740,   0.338%,   0.074,   0.338%,   0.048,  21.841,  20.914,   2.000,   0.074,  -0.715%,   0.338%
spx,Long,27/09/1993, 461.800,29/09/1993, 460.110,  -0.366%,  -0.080,  -0.366%,   0.047,  21.914,  20.834,   3.000,  -0.040,  -0.903%,   0.061%
spx,Long,4/10/1993, 461.340,5/10/1993, 461.200,  -0.030%,  -0.007,  -0.030%,   0.047,  21.834,  20.827,   2.000,  -0.007,  -0.286%,   0.100%
spx,Long,6/10/1993, 460.740,11/10/1993, 460.880,   0.030%,   0.007,   0.030%,   0.047,  21.827,  20.834,   4.000,   0.002,  -0.942%,   0.404%
spx,Long,13/10/1993, 461.490,4/11/1993, 457.490,  -0.867%,  -0.189,  -0.867%,   0.047,  21.834,  20.645,  17.000,  -0.012,  -0.867%,   2.082%
spx,Long,5/11/1993, 459.570,8/11/1993, 460.210,   0.139%,   0.030,   0.139%,   0.047,  21.645,  20.675,   2.000,   0.030,  -1.134%,   0.139%
spx,Long,10/11/1993, 463.720,12/11/1993, 465.390,   0.360%,   0.078,   0.360%,   0.047,  21.675,  20.753,   3.000,   0.039,  -0.895%,   0.360%
spx,Long,3/12/1993, 464.890,14/12/1993, 463.060,  -0.394%,  -0.086,  -0.394%,   0.047,  21.753,  20.667,   8.000,  -0.012,  -0.480%,   0.430%
spx,Long,17/12/1993, 466.380,8/02/1994, 471.050,   1.001%,   0.217,   1.001%,   0.046,  21.667,  20.884,  37.000,   0.006,  -0.652%,   3.531%
spx,Long,22/03/1994, 468.800,23/03/1994, 468.540,  -0.055%,  -0.012,  -0.055%,   0.047,  21.884,  20.872,   2.000,  -0.012,  -0.196%,   0.356%
spx,Long,2/05/1994, 453.020,6/05/1994, 447.820,  -1.148%,  -0.251,  -1.148%,   0.048,  21.872,  20.621,   5.000,  -0.063,  -1.148%,   0.212%
spx,Long,17/05/1994, 449.370,20/06/1994, 455.480,   1.360%,   0.294,   1.360%,   0.048,  21.621,  20.915,  24.000,   0.013,  -1.262%,   3.084%
spx,Long,21/07/1994, 452.610,20/09/1994, 463.360,   2.375%,   0.521,   2.375%,   0.048,  21.915,  21.436,  43.000,   0.012,  -0.356%,   5.519%
spx,Long,19/10/1994, 470.280,9/11/1994, 465.400,  -1.038%,  -0.233,  -1.038%,   0.048,  22.436,  21.203,  16.000,  -0.016,  -2.556%,   0.948%
spx,Long,21/12/1994, 459.610,10/08/1995, 557.450,  21.288%,   4.726,  21.288%,   0.048,  22.203,  25.929, 161.000,   0.030,  -0.531%,  23.065%
spx,Long,16/08/1995, 559.970,23/08/1995, 557.140,  -0.505%,  -0.136,  -0.505%,   0.048,  26.929,  25.793,   6.000,  -0.027,  -0.732%,   0.602%
spx,Long,30/08/1995, 560.920,16/10/1995, 583.030,   3.942%,   1.056,   3.942%,   0.048,  26.793,  26.849,  33.000,   0.033,  -0.255%,   4.758%
spx,Long,17/10/1995, 586.780,26/10/1995, 576.720,  -1.714%,  -0.477,  -1.714%,   0.047,  27.849,  26.372,   8.000,  -0.068,  -1.714%,   0.661%
spx,Long,1/11/1995, 584.220,5/01/1996, 616.710,   5.561%,   1.522,   5.561%,   0.047,  27.372,  27.894,  45.000,   0.035,  -0.544%,   6.893%
spx,Long,18/01/1996, 608.240,19/01/1996, 611.830,   0.590%,   0.171,   0.590%,   0.048,  28.894,  28.065,   2.000,   0.171,  -0.677%,   0.590%
spx,Long,22/01/1996, 613.400,8/03/1996, 633.500,   3.277%,   0.952,   3.277%,   0.047,  29.065,  29.017,  34.000,   0.029,  -0.448%,   8.287%
spx,Long,18/03/1996, 652.650,22/03/1996, 650.620,  -0.311%,  -0.093,  -0.311%,   0.046,  30.017,  28.924,   5.000,  -0.023,  -1.719%,   0.541%
spx,Long,26/03/1996, 652.970,8/04/1996, 644.240,  -1.337%,  -0.400,  -1.337%,   0.046,  29.924,  28.524,   9.000,  -0.050,  -1.337%,   0.568%
spx,Long,9/04/1996, 642.190,10/04/1996, 633.500,  -1.353%,  -0.400,  -1.353%,   0.046,  29.524,  28.124,   2.000,  -0.400,  -1.353%,   0.645%
spx,Long,15/04/1996, 642.490,17/04/1996, 641.610,  -0.137%,  -0.040,  -0.137%,   0.045,  29.124,  28.084,   3.000,  -0.020,  -0.900%,   0.479%
spx,Long,23/04/1996, 651.580,25/04/1996, 652.870,   0.198%,   0.058,   0.198%,   0.045,  29.084,  28.142,   3.000,   0.029,  -0.595%,   0.275%
spx,Long,26/04/1996, 653.460,2/05/1996, 643.380,  -1.543%,  -0.450,  -1.543%,   0.045,  29.142,  27.692,   5.000,  -0.112,  -1.543%,   0.456%
spx,Long,8/05/1996, 644.770,18/06/1996, 662.060,   2.682%,   0.769,   2.682%,   0.044,  28.692,  28.462,  29.000,   0.027,  -2.280%,   5.635%
spx,Long,27/06/1996, 668.550,28/06/1996, 670.630,   0.311%,   0.092,   0.311%,   0.044,  29.462,  28.553,   2.000,   0.092,  -1.046%,   0.311%
spx,Long,1/07/1996, 675.880,3/07/1996, 672.400,  -0.515%,  -0.152,  -0.515%,   0.044,  29.553,  28.401,   3.000,  -0.076,  -0.777%,   0.000%
spx,Long,5/08/1996, 660.230,3/09/1996, 654.720,  -0.835%,  -0.245,  -0.835%,   0.045,  29.401,  28.156,  21.000,  -0.012,  -1.471%,   1.583%
spx,Long,9/09/1996, 663.760,12/12/1996, 729.300,   9.874%,   2.879,   9.874%,   0.044,  29.156,  31.035,  68.000,   0.043,  -1.217%,  14.819%
spx,Long,19/12/1996, 745.760,26/12/1996, 755.820,   1.349%,   0.432,   1.349%,   0.043,  32.035,  31.467,   5.000,   0.108,  -1.907%,   1.349%
spx,Long,27/12/1996, 756.790,30/12/1996, 753.850,  -0.388%,  -0.126,  -0.388%,   0.043,  32.467,  31.341,   2.000,  -0.126,  -0.388%,   0.259%
spx,Long,6/01/1997, 747.650,13/03/1997, 789.560,   5.606%,   1.813,   5.606%,   0.043,  32.341,  33.154,  48.000,   0.039,  -0.732%,   9.367%
spx,Long,29/04/1997, 794.050,13/08/1997, 922.020,  16.116%,   5.504,  16.116%,   0.043,  34.153,  38.658,  75.000,   0.074,  -2.656%,  21.424%
spx,Long,19/08/1997, 926.010,21/08/1997, 925.050,  -0.104%,  -0.041,  -0.104%,   0.043,  39.658,  38.617,   3.000,  -0.021,  -1.460%,   1.441%
spx,Long,9/09/1997, 933.620,10/09/1997, 919.030,  -1.563%,  -0.619,  -1.563%,   0.042,  39.617,  37.998,   2.000,  -0.619,  -1.563%,   0.566%
spx,Long,12/09/1997, 923.910,15/09/1997, 919.770,  -0.448%,  -0.175,  -0.448%,   0.042,  38.997,  37.823,   2.000,  -0.175,  -1.863%,   0.123%
spx,Long,16/09/1997, 945.640,17/10/1997, 944.160,  -0.157%,  -0.061,  -0.157%,   0.041,  38.823,  37.762,  24.000,  -0.003,  -2.736%,   3.963%
spx,Long,20/10/1997, 955.610,27/10/1997, 876.990,  -8.227%,  -3.189,  -8.227%,   0.041,  38.762,  34.573,   6.000,  -0.638,  -8.227%,   1.779%
spx,Long,17/11/1997, 946.200,18/11/1997, 938.230,  -0.842%,  -0.300,  -0.842%,   0.038,  35.573,  34.273,   2.000,  -0.300,  -1.886%,   0.366%
spx,Long,21/11/1997, 963.090,22/12/1997, 953.700,  -0.975%,  -0.344,  -0.975%,   0.037,  35.273,  33.929,  21.000,  -0.017,  -3.963%,   2.405%
spx,Long,29/12/1997, 953.350,31/12/1997, 970.430,   1.792%,   0.626,   1.792%,   0.037,  34.929,  34.555,   3.000,   0.313,  -1.772%,   1.835%
spx,Long,2/01/1998, 975.040,6/01/1998, 966.580,  -0.868%,  -0.308,  -0.868%,   0.036,  35.555,  34.247,   3.000,  -0.154,  -0.955%,   0.778%
spx,Long,14/01/1998, 957.940,15/01/1998, 950.730,  -0.753%,  -0.265,  -0.753%,   0.037,  35.247,  33.981,   2.000,  -0.265,  -1.038%,   0.019%
spx,Long,20/01/1998, 978.600,27/04/1998,1086.540,  11.030%,   3.858,  11.030%,   0.036,  34.981,  37.840,  68.000,   0.058,  -2.835%,  15.776%
spx,Long,29/04/1998,1094.620,5/05/1998,1115.500,   1.908%,   0.741,   1.908%,   0.035,  38.840,  38.581,   5.000,   0.185,  -0.911%,   3.280%
spx,Long,8/05/1998,1108.140,11/05/1998,1106.640,  -0.135%,  -0.054,  -0.135%,   0.036,  39.581,  38.527,   2.000,  -0.054,  -1.228%,   0.296%
spx,Long,12/05/1998,1115.790,14/05/1998,1117.370,   0.142%,   0.056,   0.142%,   0.035,  39.527,  38.583,   3.000,   0.028,  -1.166%,   0.576%
spx,Long,15/05/1998,1108.730,18/05/1998,1105.820,  -0.262%,  -0.104,  -0.262%,   0.036,  39.583,  38.479,   2.000,  -0.104,  -0.262%,   0.896%
spx,Long,27/05/1998,1092.230,29/05/1998,1090.820,  -0.129%,  -0.051,  -0.129%,   0.036,  39.479,  38.428,   3.000,  -0.025,  -1.633%,   0.687%
spx,Long,5/06/1998,1113.860,11/06/1998,1094.580,  -1.731%,  -0.682,  -1.731%,   0.035,  39.428,  37.746,   5.000,  -0.171,  -1.731%,   1.090%
spx,Long,17/06/1998,1107.110,18/06/1998,1106.370,  -0.067%,  -0.026,  -0.067%,   0.035,  38.746,  37.720,   2.000,  -0.026,  -1.764%,   0.520%
spx,Long,23/06/1998,1119.490,28/07/1998,1130.240,   0.960%,   0.372,   0.960%,   0.035,  38.720,  38.092,  25.000,   0.015,  -1.454%,   6.350%
